country_code, year, co2(tonnes), gdp(USD), pop_rel, pop_tot, electric_sources(Kwh)
SLV,1972,1677220.52,1263720000,2.546826513,3867309,0
SLV,1973,1966587.38,1442320000,2.476281083,3964270,0
SLV,1974,1970043.36,1665880000,2.392528381,4060260,0
SLV,1975,2105462.78,1884120100,2.299128703,4154692,166000000
SLV,1976,2206732.98,2328280100,2.209274743,4247502,532000000
SLV,1977,2281687.41,2941640100,2.118794001,4338458,521000000
SLV,1978,2381372.35,3127960000,2.012975247,4426675,600000000
SLV,1979,2376721.46,3463639900,1.889871687,4511129,479000000
SLV,1980,2119433.82,3573959900,1.75795976,4591134,492000000
SLV,1981,1818731.09,3437200200,1.625312932,4666364,797000000
SLV,1982,1752098.32,3399189100,1.507809452,4737257,892000000
SLV,1983,1885364.59,3506347800,1.418523854,4804935,671000000
SLV,1984,1588299.14,3661683400,1.366292543,4871035,680000000
SLV,1985,1965338.28,3800368600,1.341232576,4936807,422000000
SLV,1986,1967496.18,3771663200,1.318623738,5002336,373000000
SLV,1987,2414491.98,3958045800,1.294989742,5067537,435000000
SLV,1988,2433068.45,4189880000,1.28887615,5133274,430000000
SLV,1989,2547245.8,4372215300,1.303072587,5200602,441000000
SLV,1990,2467169.72,4817542204.02673,1.327096484,5270079,419000000
SLV,1991,3123868.16,5252342400,1.359182582,5342198,425000000
SLV,1992,3287506.07,5813399300,1.377999317,5416323,391000000
SLV,1993,3733447.09,6680269200,1.359796505,5490477,380000000
SLV,1994,4532236.02,7679384000,1.292805561,5561919,407000000
SLV,1995,4961569.8,8921947100,1.191755078,5628600,443000000
SLV,1996,4498967.81,9586327800,1.083860839,5689938,431000000
SLV,1997,5398272.49,10221705900,0.985403325,5746284,486000000
SLV,1998,5731667.18,10936669900,0.891911344,5797765,451000000
SLV,1999,5620134.14,11284197000,0.808774881,5844846,598000000
SLV,2000,5660887.26,11784927700,0.734526453,5887936,786000000
SLV,2001,5854442.96,12282533600,0.661368332,5927006,966000000
SLV,2002,5930844.34,12664190300,0.590961101,5962136,993000000
SLV,2003,6434281.78,13243892200,0.534300886,5994077,1067000000
SLV,2004,6253663.02,13724810900,0.49459764,6023797,1072000000
SLV,2005,6349269.26,14698001400,0.469132819,6052123,1140000000
SLV,2006,6720562.95,15999886400,0.449672283,6079399,1283000000
SLV,2007,6845867.67,17011750900,0.433493449,6105810,1527000000
SLV,2008,6408648.63,17986890000,0.424169675,6131764,1693000000
SLV,2009,6312649.33,17601620000,0.421858398,6157686,1756000000
SLV,2010,6317045.02,18447920000,0.424404001,6183875,1808000000
SLV,2011,6500473.85,20283790000,0.430725951,6210568,1817000000
SLV,2012,6505744.53,21386140000,0.439491727,6237923,1910000000
SLV,2013,6093602.43,21990970000,0.450208946,6266070,2001000000
SLV,2014,6169455.1,22593480000,0.462663702,6295128,1997000000
SLV,2015,6537869.76,23438240000,0.475363828,6325124,2110000000
SOM,1961,87936,191659914.376034,2.087869756,2814118,
SOM,1962,106256,203531927.547229,2.113174625,2874218,
SOM,1963,102592,216145935.941626,2.142992625,2936477,
SOM,1964,135568,229529912.668035,2.178765069,3001158,
SOM,1965,131904,243724533.172801,2.217726699,3068459,
SOM,1966,139232,257374455.753265,2.420842783,3143648,
SOM,1967,227168,271780364.837811,2.642958368,3227841,
SOM,1968,153888,286718279.690322,2.596275256,3312742,
SOM,1969,161216,306357284.571429,2.2090971,3386738,
SOM,1970,216176,322600009.142857,1.693128122,3444568,
SOM,1971,186864,331102742.193418,0.80379965,3472367,
SOM,1972,234496,416942436.927838,0.213545316,3479790,
SOM,1973,263808,507028428.241662,0.93911047,3512623,
SOM,1974,329760,467577432.247816,3.369294885,3632990,
SOM,1975,501968,710850226.528991,6.585440785,3880292,
SOM,1976,479984,807275808.737093,9.780261899,4278973,
SOM,1977,798752,498550873.043478,11.53488326,4802141,
SOM,1978,556928,564986059.668508,11.26998767,5375017,
SOM,1979,487312,590419855.11811,9.196189344,5892755,
SOM,1980,813408,603592656.822209,6.382690719,6281134,
SOM,1981,274800,699112266.835764,3.595987192,6511113,
SOM,1982,718144,774419569.699066,1.477728544,6608044,
SOM,1983,934320,733901365.935354,0.159435936,6618588,
SOM,1984,714480,788307213.438235,-0.058534141,6614715,
SOM,1985,857376,876404617.656501,0.511365445,6648627,
SOM,1986,923328,930318705.332201,1.316694872,6736748,
SOM,1987,992944,1009792724.39772,1.846141206,6862273,
SOM,1988,1003655.8,1038291284.49695,2.061885598,7005234,
SOM,1989,952072.4,1092392963.199,1.811048861,7133258,
SOM,1990,729572.14,917044228.012679,1.279189493,7225092,
SOM,1991,706501.85,,0.675050335,7274030,
SOM,1992,679539.8,,0.293134855,7295384,
SOM,1993,639222.06,,0.280345827,7315865,
SOM,1994,628216.32,,0.772487661,7372598,
SOM,1995,587898.58,,1.601717747,7491637,
SOM,1996,567920,,2.518189387,7682686,
SOM,1997,538608,,3.245614728,7936127,
SOM,1998,512960,,3.697576243,8235064,
SOM,1999,490976,,3.795122857,8553601,
SOM,2000,479984,,3.657651516,8872254,
SOM,2001,501968,,3.483062821,9186725,
SOM,2002,586240,,3.367354455,9501342,
SOM,2003,593568,,3.252075163,9815412,
SOM,2004,593568,,3.157150271,10130243,
SOM,2005,593568,,3.077643583,10446863,
SOM,2006,593568,,2.989666515,10763905,
SOM,2007,608224,,2.895419473,11080121,
SOM,2008,600896,,2.821405647,11397188,
SOM,2009,597232,,2.773317812,11717692,
SOM,2010,611888,,2.745705976,12043883,
SOM,2011,604560,,2.722661885,12376302,
SOM,2012,608224,,2.703899313,12715510,
SOM,2013,608224,,2.701534265,13063706,
SOM,2014,608224,,2.717471318,13423576,
SOM,2015,663649.94,,2.74531815,13797201,
SRB,1990,57607543.09,,0.065932619,7586000,0
SRB,1991,40718952.67,,0.126942858,7595636,0
SRB,1992,43293823.23,,0.666421572,7646424,0
SRB,1993,37740784.05,,0.689223724,7699307,0
SRB,1994,36698427.69,,0.457848715,7734639,0
SRB,1995,38775202.1,16832598870.0565,-1.422967089,7625357,0
SRB,1996,45392750.37,21818007448.7896,-0.09923146,7617794,0
SRB,1997,48792684.32,25676487999.5941,-0.279907993,7596501,0
SRB,1998,51379641.86,19457979423.376,-0.379260986,7567745,0
SRB,1999,35440108.3,19388663551.0012,-0.361977305,7540401,0
SRB,2000,39380545.58,6875845986.52121,-0.319524801,7516346,0
SRB,2001,42277557.56,12960538723.7591,-0.171946647,7503433,0
SRB,2002,45173016.78,17120906918.3503,-0.09214695,7496522,0
SRB,2003,48298465.12,22482365321.7656,-0.212738009,7480591,0
SRB,2004,52737826.27,26141968161.0924,-0.233328452,7463157,0
SRB,2005,49879228.71,27683225959.2468,-0.300431133,7440769,0
SRB,2006,53759585.19,32482070360.3204,-0.393204593,7411569,0
SRB,2007,52185841.74,43170990616.4729,-0.405458542,7381579,0
SRB,2008,51789739.64,52194221468.5007,-0.425705552,7350222,0
SRB,2009,45926000.32,45162894380.9318,-0.400994905,7320807,0
SRB,2010,45696360,41819468691.8251,-0.402005901,7291436,0
SRB,2011,48957080,49258136128.9672,-0.789468998,7234099,0
SRB,2012,43724476,43309252921.0567,-0.485299545,7199077,6000000
SRB,2013,44545828,48394239474.6762,-0.486591387,7164132,21000000
SRB,2014,37189122,47062206677.6539,-0.469489291,7130576,29000000
SRB,2015,41337481.68,39655958842.5478,-0.494772574,7095383,35000000
SSD,1961,115416,,1.843132279,2895605,
SSD,1962,123660,,1.896459699,2951043,
SSD,1963,139842.67,,1.94697351,3009062,
SSD,1964,154804,,1.996413941,3069739,
SSD,1965,202130.67,,2.044634656,3133150,
SSD,1966,220145.33,,2.090658797,3199343,
SSD,1967,265334.67,,2.13566221,3268405,
SSD,1968,258617.33,,2.179504799,3340422,
SSD,1969,348385.33,,2.224900013,3415576,
SSD,1970,404261.33,,2.270221009,3494004,
SSD,1971,414948,,2.316853618,3575900,
SSD,1972,447924,,2.363961994,3661440,
SSD,1973,451893.33,,2.410783892,3750782,
SSD,1974,473266.67,,2.457619432,3844104,
SSD,1975,352965.33,,2.505075302,3941618,
SSD,1976,312661.33,,2.509661166,4041791,
SSD,1977,316936,,2.510727271,4144554,
SSD,1978,286402.67,,2.584894844,4253083,
SSD,1979,297394.67,,2.751102017,4371714,
SSD,1980,312050.67,,2.950074419,4502604,
SSD,1981,303196,,3.145598456,4646489,
SSD,1982,318768,,3.238611366,4799434,
SSD,1983,325485.33,,3.152594542,4953151,
SSD,1984,291898.67,,2.852655807,5096482,
SSD,1985,339225.33,,2.408999732,5220747,
SSD,1986,353881.33,,2.036621844,5328164,
SSD,1987,279074.67,,1.705386143,5419809,
SSD,1988,403650.67,,1.200793037,5485282,
SSD,1989,312966.67,,0.478264663,5511579,
SSD,1990,434794.67,,-0.344523278,5492623,
SSD,1991,407314.67,,-1.327855443,5420171,
SSD,1992,364568,,-2.139145127,5305457,
SSD,1993,251594.67,,-2.283126895,5185699,
SSD,1994,345332,,-1.443815272,5111365,
SSD,1995,357850.67,,0.131346305,5118083,
SSD,1996,369148,,2.008634448,5221926,
SSD,1997,451282.67,,3.568866169,5411655,
SSD,1998,391132,,4.521198186,5661942,
SSD,1999,424108,,4.691169336,5933882,
SSD,2000,460748,,4.377290907,6199394,
SSD,2001,530364,,3.928635637,6447793,
SSD,2002,676008,,3.661076537,6688226,
SSD,2003,755394.67,,3.632985851,6935676,
SSD,2004,954472,,3.925508889,7213351,
SSD,2005,914473.33,,4.37488994,7535932,
SSD,2006,1000272,,4.81172748,7907406,
SSD,2007,1176144,,5.02780406,8315139,
SSD,2008,1241790.67,14586253383.0632,4.948207021,8736939,
SSD,2009,1295834.67,12231264525.0671,4.53476108,9142259,
SSD,2010,1327284,14602072410.9506,3.926432203,9508364,
SSD,2011,1303773.33,14907308932.7534,3.333810644,9830698,
SSD,2015,1631139.61,11997800760.2242,1.511743983,10715658,2000000
STP,1961,10992,,0.46546351,64602,
STP,1962,10992,,-0.190578067,64479,
STP,1963,7328,,-0.38536292,64231,
STP,1964,10992,,0.071590877,64277,
STP,1965,10992,,0.952248058,64892,
STP,1966,10992,,1.969928283,66183,
STP,1967,10992,,2.777501051,68047,
STP,1968,14656,,3.196130448,70257,
STP,1969,14656,,3.152316155,72507,
STP,1970,14656,,2.797470808,74564,
STP,1971,10992,,2.363092115,76347,
STP,1972,10992,,2.057357649,77934,
STP,1973,14656,,1.944177426,79464,
STP,1974,18320,,2.101985046,81152,
STP,1975,18320,,2.417793835,83138,
STP,1976,29312,,2.77922513,85481,
STP,1977,29312,,3.029190485,88110,
STP,1978,32976,,3.054670791,90843,
STP,1979,32976,,2.841149519,93461,
STP,1980,40304,,2.465581556,95794,
STP,1981,43968,,2.041772898,97770,
STP,1982,47632,,1.726846904,99473,
STP,1983,54960,,1.588751822,101066,
STP,1984,51296,,1.729364563,102829,
STP,1985,54960,,2.016886415,104924,
STP,1986,51296,,2.359388569,107429,
STP,1987,51296,,2.59566306,110254,
STP,1988,47632,,2.711997254,113285,
STP,1989,47632,,2.64382464,116320,
STP,1990,47632,,2.453324135,119209,
STP,1991,47632,,2.278206881,121956,
STP,1992,47632,,2.125564748,124576,
STP,1993,47632,,1.975918488,127062,
STP,1994,47632,,1.844185932,129427,
STP,1995,47632,,1.724253284,131678,
STP,1996,47632,,1.603144126,133806,
STP,1997,47632,,1.502783828,135832,
STP,1998,47632,,1.473280083,137848,
STP,1999,47632,,1.519789373,139959,
STP,2000,47632,,1.63209054,142262,
STP,2001,51296,75951210.6852445,1.73722302,144755,
STP,2002,58624,85171308.1654435,1.8426131,147447,
STP,2003,65952,102085583.465275,1.992935141,150415,
STP,2004,73280,114582561.627097,2.184520968,153737,
STP,2005,76944,136450274.673234,2.400431442,157472,
STP,2006,84272,142775597.255916,2.637759345,161681,
STP,2007,84272,149146423.083742,2.816812807,166300,
STP,2008,84272,188021190.592847,2.857167858,171120,
STP,2009,91600,187820464.571058,2.74141365,175876,
STP,2010,98928,196652166.278474,2.523663955,180371,
STP,2011,102592,231488665.218885,2.27636955,184524,
STP,2012,113584,250680453.148915,2.080905702,188404,
STP,2013,113584,300553785.023867,1.935980106,192087,
STP,2014,113584,346527949.761506,1.877243676,195727,
STP,2015,114723.63,316065369.885019,1.875249494,199432,
SUR,1961,428688,107700000,2.755650286,295916,
SUR,1962,494640,116150000,2.661346419,303895,
SUR,1963,531280,125950000,2.614793383,311947,
SUR,1964,604560,134400000,2.632813268,320270,
SUR,1965,795088,154150000,2.671730034,328936,
SUR,1966,1095536,190350000,2.763204701,338158,
SUR,1967,1333696,220700000,2.77580126,347660,
SUR,1968,1450944,241350000,2.521490428,356550,
SUR,1969,1520560,259650000,1.950556547,363575,
SUR,1970,1608496,274900000,1.18989784,367931,
SUR,1971,1714543.99,301000000,0.353792511,369236,
SUR,1972,1743826.27,311950000,-0.358956726,367907,
SUR,1973,2106562.27,339450000,-0.818766224,364915,
SUR,1974,1600989.7,409850000,-0.89241576,361667,
SUR,1975,2018745.14,465500000,-0.674438226,359226,
SUR,1976,1996527.99,505500000,-0.358346858,357953,
SUR,1977,1897526.86,641500000,-0.083845963,357659,
SUR,1978,2391860.57,735500000,0.1268596,358099,
SUR,1979,2292768.01,782500000,0.201693681,358818,
SUR,1980,2369414.87,795000000,0.196281299,359519,
SUR,1981,2028324.6,889000000,0.170354715,360143,
SUR,1982,1870566.89,915000000,0.217177035,360920,
SUR,1983,1372057.18,883500000,0.374719227,362276,
SUR,1984,1552032.03,864000000,0.671250547,364733,
SUR,1985,1595856.04,873000000,1.067428777,368638,
SUR,1986,1756928.04,891000000,1.480164186,374140,
SUR,1987,1756784.04,980000000,1.827463638,381037,
SUR,1988,1873888.05,1161000000,2.03771127,388881,
SUR,1989,1851760.05,542600000,2.087971023,397085,
SUR,1990,1767344.06,388400000,2.016145554,405168,
SUR,1991,2049453.5,448100000,1.916512047,413005,
SUR,1992,2064090.95,404600000,1.835076751,420655,
SUR,1993,2038424.4,428764705.882353,1.7368462,428030,
SUR,1994,2041720.96,605492537.313433,1.63849774,435105,
SUR,1995,2060019.76,691590497.737557,1.539912977,441851,
SUR,1996,2081982.55,861411471.321696,1.42824581,448213,
SUR,1997,2103945.35,926422500,1.320538887,454161,
SUR,1998,2103924.14,1110850000,1.24136854,459831,
SUR,1999,2122222.94,886290697.674419,1.198002262,465385,
SUR,2000,2191817.73,947671969.69697,1.188491482,470949,0
SUR,2001,2363353.38,834279357.798165,1.188381911,476579,0
SUR,2002,1560629.81,1093574468.08511,1.179402116,482235,0
SUR,2003,1538338.24,1274190311.41869,1.177131735,487942,0
SUR,2004,1556350.67,1484092538.40527,1.169918541,493679,0
SUR,2005,1589019.1,1793388732.29125,1.164198295,499464,0
SUR,2006,1739055.57,2626380435.17877,1.160696303,505295,0
SUR,2007,1756870.75,2936612021.85792,1.158725493,511181,0
SUR,2008,1935706.62,3532969034.60838,1.155508854,517123,0
SUR,2009,1995348.42,3875409836.06557,1.151867845,523111,0
SUR,2010,2395354.87,4368398047.64333,1.142908684,529131,0
SUR,2011,1959774.25,4422276621.78703,1.137094455,535179,0
SUR,2012,2244350.25,4980000000,1.127820327,541245,0
SUR,2013,1902155.61,5145757575.75758,1.111222577,547291,0
SUR,2014,1975786.33,5240606060.60606,1.087262533,553273,0
SUR,2015,1997218.84,4787367928.11777,1.053214747,559143,0
SVN,1961,4570972.44,,0.592102461,1594131,
SVN,1962,4690565.28,,0.595289739,1603649,
SVN,1963,5218053.02,,0.827298842,1616971,
SVN,1964,5911929.44,,0.932146106,1632114,
SVN,1965,6082760.2,,1.038996033,1649160,
SVN,1966,6027396.83,,1.250067121,1669905,
SVN,1967,6088116.04,,1.16824614,1689528,
SVN,1968,6511359.25,,0.884959963,1704546,
SVN,1969,6751096.8,,0.54575056,1713874,
SVN,1970,8822760.74,,0.640755486,1724891,
SVN,1971,9502385.35,,0.776389848,1738335,
SVN,1972,8896952.74,,0.796321598,1752233,
SVN,1973,10621695.33,,0.822072701,1766697,
SVN,1974,10658704.02,,0.532626458,1776132,
SVN,1975,11112047.64,,0.977621393,1793581,
SVN,1976,11457253.21,,1.475912486,1820249,
SVN,1977,11126876.44,,1.208328081,1842377,
SVN,1978,12425614.36,,1.088885702,1862548,
SVN,1979,13507920.07,,1.07078262,1882599,
SVN,1980,13266268.47,,0.989248309,1901315,
SVN,1981,14430177.05,,0.27396083,1906531,
SVN,1982,13234075.94,,0.199273553,1910334,
SVN,1983,14252481.22,,0.625521425,1922321,
SVN,1984,15032089.62,,0.510213263,1932154,
SVN,1985,15331125.92,,0.489804905,1941641,
SVN,1986,16005787.13,,1.244921845,1965964,
SVN,1987,15887909.04,,1.203935932,1989776,
SVN,1988,16507728.5,,0.272022154,1995196,
SVN,1989,16447700.21,,0.0578723,1996351,
SVN,1990,15074429.75,18198199152.5424,0.090624343,1998161,0
SVN,1991,13995034.23,13263686956.5217,0.063438224,1999429,0
SVN,1992,13996011.39,13101055424.5283,-0.146699403,1996498,0
SVN,1993,14292670.05,13258920634.9206,-0.238300478,1991746,0
SVN,1994,14633781.17,15049620465.1163,-0.115694093,1989443,0
SVN,1995,15244453.58,21352224019.4096,0.0215615,1989872,0
SVN,1996,15905820.13,21507232648.7252,-0.062536134,1988628,0
SVN,1997,16232995.89,20763101740.6963,-0.134454343,1985956,0
SVN,1998,15948223.64,22146231967.6861,-0.218117657,1981629,0
SVN,1999,15323442.1,22711384311.1404,0.071430845,1983045,31000000
SVN,2000,15430093.6,20289627636.6767,0.29607496,1988925,70000000
SVN,2001,16363297.02,20876309970.385,0.157498742,1992060,72000000
SVN,2002,16508204,23489890274.3142,0.123915442,1994530,102000000
SVN,2003,16270134.59,29634713641.0968,0.060296779,1995733,122000000
SVN,2004,16630663.55,34414784504.2352,0.064066202,1997012,121000000
SVN,2005,16928806.56,36206395970.6504,0.173208905,2000474,114000000
SVN,2006,17124006.01,39481045038.2637,0.319114537,2006868,112000000
SVN,2007,17259960.28,48006372844.2376,0.559207816,2018122,113000000
SVN,2008,18197391.32,55552509154.8264,0.158140844,2021316,290000000
SVN,2009,16310010.1,50368056404.5568,0.903875535,2039669,192000000
SVN,2010,16352627.37,48161250405.2468,0.436079485,2048583,231000000
SVN,2011,16340572.4,51516366654.8197,0.207732702,2052843,318000000
SVN,2012,15800755.06,46580457470.2769,0.210024306,2057159,430000000
SVN,2013,15167076.94,48401896808.3064,0.135726229,2059953,481000000
SVN,2014,13512575.97,49930685013.4603,0.098351922,2061980,519000000
SVN,2015,13599142.03,43090173394.6913,0.075190689,2063531,547000000
SWE,1961,48799505.62,17212686614.5726,0.471081377,7519998,0
SWE,1962,51272586.75,18667251380.0746,0.551534904,7561588,0
SWE,1963,55313057.56,20204870629.7441,0.563633784,7604328,0
SWE,1964,60368070.06,22532416750.0125,0.747117165,7661354,0
SWE,1965,62562211.74,24795499685.775,0.941845549,7733853,0
SWE,1966,72517359.17,26971486546.2848,0.951566378,7807797,0
SWE,1967,68929738.57,29275995674.6888,0.767228099,7867931,0
SWE,1968,77606031.14,31066819929.2853,0.561996749,7912273,0
SWE,1969,86381132.84,33738102482.1558,0.702745811,7968072,0
SWE,1970,92287025.39,38092452060.6201,0.933484922,8042801,130000000
SWE,1971,84508955.17,41566412922.6087,0.688095591,8098334,160000000
SWE,1972,84703400.87,48954145808.8359,0.295500379,8122300,226000000
SWE,1973,87289810.93,59404966684.2214,0.17236408,8136312,399000000
SWE,1974,79823137.23,66013338964.725,0.290164816,8159955,357000000
SWE,1975,80760470.8,82885397620.5385,0.397275735,8192437,310000000
SWE,1976,88241245.8,89362071672.9034,0.363686099,8222286,354000000
SWE,1977,85740808.6,94468740851.4816,0.3551577,8251540,360000000
SWE,1978,79476914.57,104442351222.751,0.291145576,8275599,276000000
SWE,1979,84869066.08,123386410160.715,0.218223247,8293678,347000000
SWE,1980,71714240.57,142092068280.689,0.202996792,8310531,721000000
SWE,1981,69389080.86,129686938223.328,0.119920399,8320503,921000000
SWE,1982,62257370.16,114380557730.876,0.057191722,8325263,1002000000
SWE,1983,58268975.52,105014356666.797,0.045273605,8329033,1450000000
SWE,1984,57308845.95,109201362581.3,0.090869615,8336605,1853000000
SWE,1985,62364730.08,114123537581.794,0.165170619,8350386,1808000000
SWE,1986,62010522.62,150498057723.623,0.232568885,8369829,1986000000
SWE,1987,59695576.5,183009638350.893,0.333678891,8397804,1965000000
SWE,1988,57426039.42,206986674500.588,0.45959837,8436489,2046000000
SWE,1989,55521821.86,217948315624.564,0.667182921,8492964,2194000000
SWE,1990,57506342.82,261846194498.885,0.772602676,8558835,1949000000
SWE,1991,57713493.44,274229034311.699,0.681643118,8617375,1873000000
SWE,1992,57447091.7,284321115594.629,0.586529929,8668067,2041000000
SWE,1993,57395714.04,212953336588.123,0.580838814,8718561,2220000000
SWE,1994,59845492.34,229033566614.826,0.710705462,8780745,2302000000
SWE,1995,59276126.28,267305875261.099,0.524703942,8826939,2454000000
SWE,1996,63194022.88,291743811512.079,0.159147081,8840998,2263000000
SWE,1997,58132710.66,268146144677.73,0.057262203,8846062,2977000000
SWE,1998,58717075.01,270809066780.714,0.055512122,8850974,3098000000
SWE,1999,55856974.06,274072182416.731,0.077927151,8857874,3056000000
SWE,2000,54724980.5,262835454366.855,0.160575485,8872109,4556000000
SWE,2001,55682290.71,242395852494.409,0.268470528,8895960,4261000000
SWE,2002,56641312.84,266849061835.659,0.325438068,8924958,4785000000
SWE,2003,57224353.61,334337212322.076,0.372092943,8958229,5191000000
SWE,2004,56443340.56,385118044877.465,0.393298991,8993531,8053000000
SWE,2005,53843310.57,392218088878.779,0.399942763,9029572,8429000000
SWE,2006,53672750.5,423093437423.762,0.562483906,9080505,9348000000
SWE,2007,52816477.68,491252589217.021,0.741552515,9148092,11269000000
SWE,2008,50723095.64,517706149201.196,0.779033291,9219637,12337000000
SWE,2009,47153238.82,436537014293.554,0.851904413,9298515,13952000000
SWE,2010,52927274.75,495812558843.31,0.852524629,9378126,15703000000
SWE,2011,48969956.41,574094112972.733,0.755150134,9449213,17625000000
SWE,2012,46403566.28,552483727282.802,0.739763272,9519374,19378000000
SWE,2013,44768997.2,586841821796.891,0.847348652,9600379,21327000000
SWE,2014,43225705.7,581964017237.095,0.992219729,9696110,21977000000
SWE,2015,43385556.99,505103781349.757,1.057454686,9799186,27130000000
SXM,1998,28050.4,,,31240,
SXM,1999,210195.88,,-0.500610762,31084,
SXM,2000,557729.44,,-1.834377687,30519,
SXM,2001,567929.59,,0.265056848,30600,
SXM,2002,547529.29,,0.576764882,30777,
SXM,2003,547893.58,,2.233060387,31472,
SXM,2004,574851.11,,3.177252874,32488,
SXM,2005,569751.04,,1.597004887,33011,
SXM,2006,593794.24,,1.294185282,33441,
SXM,2007,668473.89,,1.100350126,33811,
SXM,2008,642973.52,,0.451494681,33964,
SXM,2009,657909.45,,0.803499822,34238,
SXM,2010,453177.94,,-0.532990983,34056,
SXM,2011,578129.73,936089385.47486,-1.840297302,33435,
SXM,2015,765009.49,1253072625.69832,2.980223174,38825,
SYC,1963,7328,13923029.2643975,2.542224829,45176,
SYC,1964,7328,15393032.3541529,2.505103785,46322,
SYC,1965,7328,15603032.7955465,2.511270082,47500,
SYC,1966,7328,16443034.5611211,2.492878496,48699,
SYC,1967,7328,16632032.8140183,2.458292335,49911,
SYC,1968,7328,16074027.3496039,2.420821864,51134,
SYC,1969,7328,16452027.9927637,2.378879124,52365,
SYC,1970,29312,18432031.3616959,2.331063885,53600,
SYC,1971,32976,21965951.7213048,2.022322949,54695,
SYC,1972,43968,30645121.0129499,2.409711626,56029,
SYC,1973,47632,36896278.2235629,1.528531987,56892,
SYC,1974,54960,43134498.6929657,1.820147959,57937,
SYC,1975,58624,47803145.9560303,2.311817635,59292,
SYC,1976,80608,49278979.5471457,2.02350889,60504,
SYC,1977,84272,64526398.6585361,2.096732303,61786,
SYC,1978,76944,85552369.914184,0.587401637,62150,
SYC,1979,120912,127261099.24396,0.858731926,62686,
SYC,1980,95264,147357222.779802,0.913088831,63261,
SYC,1981,98928,154902869.02139,1.216078335,64035,
SYC,1982,84272,147912069.76575,0.588566721,64413,
SYC,1983,98928,146712850.509248,-0.121166946,64335,
SYC,1984,98928,151313241.982492,0.592011152,64717,
SYC,1985,150224,168887539.130818,0.81101698,65244,
SYC,1986,164880,207850623.637094,0.623397692,65652,
SYC,1987,201520,249267039.782675,4.245108175,68499,
SYC,1988,197856,283828769.029925,0.373031455,68755,
SYC,1989,234496,304832867.393246,0.597440909,69167,
SYC,1990,150224,368584758.942457,0.490359666,69507,
SYC,1991,172208,374359556.084926,1.331962012,70439,
SYC,1992,172208,433667193.814795,0.458917818,70763,
SYC,1993,183200,473916819.453826,2.083758339,72253,
SYC,1994,201520,486451204.557142,2.665768473,74205,
SYC,1995,197856,508221508.221508,1.47017209,75304,
SYC,1996,234496,503068472.20266,1.467193026,76417,
SYC,1997,340752,562958836.519905,1.173453648,77319,
SYC,1998,432352,608369282.225727,1.95568619,78846,
SYC,1999,509296,622985493.682733,1.964196367,80410,
SYC,2000,571584,614879764.780006,0.892658567,81131,
SYC,2001,633872,622262057.191635,0.087474518,81202,
SYC,2002,538608,697518248.175182,3.057385326,83723,
SYC,2003,549600,705704816.042365,-1.131516421,82781,
SYC,2004,736464,839319927.272727,-0.370334935,82475,
SYC,2005,688832,919103254.545455,0.463308214,82858,
SYC,2006,732800,1016418229.25159,2.080596735,84600,
SYC,2007,641200,1033561654.0568,0.510514983,85033,
SYC,2008,692496,967199593.960157,2.236282715,86956,
SYC,2009,523952,847397850.094417,0.392530948,87298,
SYC,2010,443344,969936525.298729,2.792329069,89770,
SYC,2011,340752,1065826669.89742,-2.628656355,87441,
SYC,2012,439680,1060226125.62616,0.98098019,88303,
SYC,2013,403040,1328157608.83087,1.846876093,89949,
SYC,2014,494640,1343007845.04468,1.555395709,91359,
SYC,2015,539715.31,1377495054.04127,2.229795053,93419,
TCA,1990,29312,,4.760186874,12111,
TCA,1991,29312,,5.619004634,12811,
TCA,1992,32976,,6.211579321,13632,
TCA,1993,40304,,6.35201771,14526,
TCA,1994,43968,,5.888180442,15407,
TCA,1995,47632,,5.117645755,16216,
TCA,1996,47632,,4.28524921,16926,
TCA,1997,54960,,3.717124078,17567,
TCA,1998,58624,,3.715614991,18232,
TCA,1999,65952,,4.467590137,19065,
TCA,2000,69616,,5.604464291,20164,
TCA,2001,73280,358744800,6.754369657,21573,
TCA,2002,98928,366707900,7.408810585,23232,
TCA,2003,102592,409753600,7.378508945,25011,
TCA,2004,102592,485598800,6.534783731,26700,
TCA,2005,120912,578645800,5.394894106,28180,
TCA,2006,142896,721891500,4.207599856,29391,
TCA,2007,164880,773489700,3.326056056,30385,
TCA,2008,179536,862683600,2.653312974,31202,
TCA,2009,179536,703175800,2.318907759,31934,
TCA,2010,190528,686787800,2.247981462,32660,
TCA,2011,190528,728789600,2.171595248,33377,
TCA,2012,197856,727161000,2.043277942,34066,
TCA,2013,197856,754238000,1.933284045,34731,
TCA,2014,205184,841070000,1.820307038,35369,
TCA,2015,214202.66,942070000,1.715529108,35981,
TCD,1961,51296,333975336.626541,1.938669195,3060368,
TCD,1962,84272,357635713.876922,1.969390705,3121236,
TCD,1963,91600,371767002.655998,1.977475962,3183572,
TCD,1964,98928,392247517.602016,1.958074066,3246523,
TCD,1965,106256,416926302.963509,1.923852854,3309586,
TCD,1966,84272,432794922.459835,1.873898235,3372189,
TCD,1967,117248,449826322.995072,1.840388984,3434825,
TCD,1968,124576,453980096.654503,1.861468793,3499362,
TCD,1969,161216,471635620.924431,1.953608942,3568398,
TCD,1970,124576,469266736.605177,2.085654612,3643604,
TCD,1971,150224,501866730.722561,2.241269383,3726189,
TCD,1972,120912,585427545.723712,2.362281892,3815260,
