,Country Code,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
5969,MNG,MS.MIL.XPND.GD.ZS,2.0224806081530904,1.78165840784985,1.79556721143698,1.50969431652769,1.38273006263926,1.18083388954465,1.1384668423255901,1.31284345630829,1.1720628016122099,0.8237892376336541,0.762997241981598,0.837270238818126,0.9243056167334358,0.822311490226264,0.859628081346855,0.866220331541856,0.8655227166067758,0.7448670122467891,0.761588208041898,
5970,MNP,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
5971,MOZ,MS.MIL.XPND.GD.ZS,1.2844579069583202,1.24217123946881,1.27363564169322,1.2809422111684798,1.3624211148071,0.946231881192035,0.8094672717790529,0.732653550268966,0.7282373150250759,0.772594872099085,0.976831639148558,0.9052598761041311,0.911220983815479,0.98566372785068,1.02441412273758,0.8085806148966449,1.03120527699998,1.02164265203857,0.9941051974364109,
5972,MRT,MS.MIL.XPND.GD.ZS,2.9280054454635502,4.00238442248896,2.7393835098467703,3.99527571653134,3.8381201116664903,3.05155577623304,2.69364721669718,,3.059333957503,3.13532417025639,,,2.72018663461569,2.55709426627794,2.6958897641280894,2.75074657774885,2.90998182234656,2.9071535653839,3.01925207389013,
5973,MUS,MS.MIL.XPND.GD.ZS,0.20071881608957604,0.194580389102996,0.196270033883066,0.187102773867202,0.16621684973624404,0.167769653566183,0.16065103727441402,0.149284010524676,0.161601948118229,0.173363933218584,0.153056278850557,0.155485447403421,0.145576870518867,0.19444482358561396,0.156539255208697,0.180168970926559,0.187889950500748,0.178592738689597,0.164082476544836,
5974,MWI,MS.MIL.XPND.GD.ZS,0.672638828685643,0.738822048464015,0.4238228645184389,0.4087924599506839,0.631868059297767,1.0452613586492,0.777651093722703,0.757951845679231,0.835636993913521,0.9497044791748671,0.7182010236260469,0.659728503647157,0.806727957029925,1.19174574542343,0.8177258998689251,0.6343652458065389,0.6403534092759251,0.762728731361402,0.8461269383180899,
5975,MYS,MS.MIL.XPND.GD.ZS,1.6346755480484099,2.0849228116252,2.2191313968993702,2.61480673115727,2.26306196840826,2.1739290405424803,2.0075974014005102,2.05143235037725,1.91142530219534,1.9602809539641202,1.51138131608869,1.57491283083973,1.4334090775710902,1.5205956328894,1.4551146829205701,1.52886312183484,1.4063657152426499,1.11654055241519,0.98400150124734,
5976,NAC,MS.MIL.XPND.GD.ZS,2.8108775710765697,2.8267788029217296,3.11158068553127,3.4272720709542996,3.57859568808247,3.63466770390837,3.5853834016796,3.6086200310715197,3.9384744675529104,4.34576176792664,4.320812336162271,4.22772540212873,3.91337611845882,3.5336785604511203,3.2488856640077297,3.10519348033993,3.05325652811652,2.96751691781465,3.0158196512215,
5977,NAM,MS.MIL.XPND.GD.ZS,2.7067327986492207,3.00874087986708,2.61784537918538,2.6249128826462202,2.5275896811078,2.6452053014552996,2.50124939843779,2.6104245571299196,3.1372615742466,3.37436368373618,3.5147439754630696,3.5745889549471004,3.16651318521045,3.0662332421149903,4.20342961430471,4.47842580641931,3.8891108286981297,3.55452276699843,3.3496331905387997,
5978,NCL,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
5979,NER,MS.MIL.XPND.GD.ZS,1.16461081638404,1.32015978285548,0.9633479552605151,0.931763626554351,1.09118729739427,0.973576678730389,,,0.992537782230201,0.9820098279461958,1.16969119643991,1.30980368816276,2.14435698352175,1.3832153156779798,1.76908573849567,,2.21993573960876,2.47355475012656,2.45284928450267,
5980,NGA,MS.MIL.XPND.GD.ZS,0.5435316451865779,0.780315876986167,0.95433804485135,0.570707544874932,0.49099676913075896,0.397422937174069,0.348375434095589,0.370354831159892,0.489084134608938,0.505855627592204,0.539231118131693,0.5792270200859571,0.502541121731046,0.469695300560757,0.414718774524443,0.4176365367817079,0.43294777975423604,0.430671213892571,0.506584947663024,
5981,NIC,MS.MIL.XPND.GD.ZS,0.7827514413837281,0.683524520762284,0.8651655823048889,0.860737429085598,0.7307932753002809,0.700404064217207,0.551254649186287,0.531726907630522,0.502059513250143,0.502751923976989,0.5054717112262299,0.526411840388353,0.665903207335661,0.678613781165985,0.6850919591768649,0.7760834337291349,0.6425792196407359,0.6230632336033729,0.608427606439331,
5982,NLD,MS.MIL.XPND.GD.ZS,1.4340043406407401,1.4379068691232901,1.4265560116295501,1.44380959809676,1.4268278397690501,1.3964852790883002,1.39338905749077,1.3547167982944899,1.3053192376985099,1.39763332170373,1.3254337150161102,1.28836534898418,1.23540888805849,1.16615162393654,1.15968789088093,1.1327115047941498,1.16362691769596,1.15852698874429,1.24160710770927,
5983,NOR,MS.MIL.XPND.GD.ZS,1.7058318732317999,1.70454145987594,2.08059193132079,1.9748544868434599,1.8487851441738201,1.58229852856443,1.4509017240009499,1.46484981450652,1.37733454410388,1.6025021409198301,1.51437750675762,1.44984091953694,1.40014783081525,1.41199613080481,1.4693016256894198,1.5039209573986299,1.61565301914278,1.6178237818885401,1.6086690923522902,
5984,NPL,MS.MIL.XPND.GD.ZS,0.9621503183236361,1.09833438437267,1.4476499803549299,1.5922511011882499,1.79329239841169,1.9291613759865298,1.7491098626311299,1.5473938885621101,1.5999716527681598,1.6454478119384097,1.56366587467534,1.54065162137654,1.4318323979558998,1.5418601055315302,1.6293410618636102,1.5637357753874401,1.70428031696917,1.60549971745676,1.4428006214725801,
5985,NRU,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
5986,NZL,MS.MIL.XPND.GD.ZS,1.6687421067041102,1.5813014235885101,1.45440984523588,1.44313919855601,1.3417807365988002,1.27709338888961,1.38552183386013,1.3550478758018,1.26494546310866,1.37026216003839,1.3794266181383898,1.29427725945516,1.21259513883353,1.19663680841672,1.17796570112453,1.14918881032386,1.17914951989026,1.2084632895300902,1.1613884017740201,
5987,OED,MS.MIL.XPND.GD.ZS,2.07648788219338,2.09887819142479,2.2294744733892204,2.3281105742132597,2.3440978761644797,2.3612385990851497,2.3367312423346003,2.3065935078071202,2.40632398924564,2.64053776625782,2.59445642615721,2.50153727663978,2.41206661967309,2.27429783537708,2.1718176846733503,2.16855402461153,2.14183674776333,2.10851836573144,2.13214126829797,
5988,OMN,MS.MIL.XPND.GD.ZS,8.08526706084688,9.35574349900271,9.276028324630099,9.10288674229666,9.00780996371161,8.81214185642884,8.12182993148974,7.70950595881308,5.68497110016595,6.95923012645921,6.26072725821259,7.360834095790089,12.0624781684194,11.105239245397902,10.135922330097099,10.7881476184624,11.970983888760001,9.55980559876077,8.17129950109292,
5989,OSS,MS.MIL.XPND.GD.ZS,,,2.8184189113639597,2.63256420509183,2.25938348769975,2.04248233797023,1.90240722196814,1.94934743512118,1.9568087495538702,2.16892033604922,1.85974213943804,,,,,,,,,
5990,PAK,MS.MIL.XPND.GD.ZS,4.16872271381496,3.87893394479455,4.073770167876569,4.09142718735613,3.95603411669147,3.8970193925629104,3.6452552043777104,3.5119861001109802,3.4593710036274503,3.2652239932295495,3.42369097294437,3.2856508160232503,3.48439877285312,3.47097250708344,3.4765794403031802,3.55138724305165,3.5914108396953797,3.76619210655443,4.025735628755,
5991,PAN,MS.MIL.XPND.GD.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5992,PER,MS.MIL.XPND.GD.ZS,1.78896684869544,1.7520201296483897,1.54184022087652,1.5094994978724,1.38222353551043,1.60474633965225,1.46915974197604,1.30393825778697,1.23642128281377,1.52762458746035,1.4721691065600901,1.39541814486912,1.5120652985477,1.6702617248138503,1.5848633979973998,1.7220360762608,1.2997395186261698,1.24213530070168,1.18714490040018,
5993,PHL,MS.MIL.XPND.GD.ZS,1.6082266208679599,1.4713788325538,1.4738901879336799,1.55084482917909,1.36062650970663,1.33179525044756,1.31516393650922,1.3486690775394499,1.3036557552248798,1.2568925869352099,1.2215943180097,1.2052534093749399,1.1590471424780802,1.24230283116204,1.09040654583344,1.13929237189728,1.4293742590668796,1.1975353534869098,1.12932406072171,
5994,PLW,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
5995,PNG,MS.MIL.XPND.GD.ZS,0.6391076543176619,0.5472948523052321,0.37163793146089397,0.34576318145033796,0.38912247065736205,0.41663776935302504,0.37692004726270206,0.411602600339175,0.33701447067783696,0.44794302314684703,0.32514450867052,0.35692509732188893,0.519471738934463,0.494331635967394,0.488511329718656,0.474057682012258,0.391135502481725,0.33583343099137397,0.271533184498923,
5996,POL,MS.MIL.XPND.GD.ZS,1.8303365853136102,1.9056380012179899,1.90063864932514,1.9080420365751298,1.8732410064926002,1.92612986992008,1.9200447924144501,2.00186930839799,1.75146123575018,1.7971765213437,1.83387785771516,1.78801192731283,1.79609371404023,1.76939395676853,1.896864039804,2.1384566843755297,1.9409363864184401,1.8959838691023898,1.9776919604596699,
5997,PRE,MS.MIL.XPND.GD.ZS,1.57451931794579,1.586208762904,1.5551946699573702,1.37955886795935,1.52454744292741,1.4633346196294499,1.4553286052187602,1.5695178095345501,1.78979179951518,1.99123035093775,1.62140451516862,1.5290639219354298,1.3986835245922198,1.7870056270513202,1.6805760375000602,1.90090794018489,1.64149630212682,1.83183100966043,1.4073885818189498,
5998,PRI,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
5999,PRK,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6000,PRT,MS.MIL.XPND.GD.ZS,1.86235604736978,1.91271986836364,1.93856312747485,1.88521653139083,1.9659180234695,2.04730388244163,1.9499699591663,1.8180552266488998,1.8365587186525902,2.0307989498210297,1.9802165969027998,2.00265001457882,1.9121370757149698,2.0896306238410203,1.7905112782133001,1.7879744113674,1.73063717011281,1.6699769206106498,1.77952935913835,
6001,PRY,MS.MIL.XPND.GD.ZS,1.24493945384649,1.07463481723327,0.97123693298858,0.8257553717843349,0.877630063887399,0.721480399782029,0.793455134933818,0.741436848396038,0.684193505886038,0.753950699049679,0.7511464379961958,0.845623774292224,0.9641791032927289,0.962063386355965,0.989089185116408,1.0688478291307901,0.951883544944449,0.893948253799581,0.930582685391207,
6002,PSE,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6003,PSS,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6004,PST,MS.MIL.XPND.GD.ZS,2.09469014547313,2.12534197637818,2.25945671109309,2.35812460254589,2.3815732885455696,2.4091199104049905,2.38611073389836,2.35815913968001,2.46465948327712,2.69692067132696,2.6567724868643396,2.56243535231605,2.47180981059758,2.3282867440078,2.21912344729353,2.2162366774516498,2.19033454901247,2.15821150522406,2.1767948832948796,
6005,PYF,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6006,QAT,MS.MIL.XPND.GD.ZS,,,3.92996992225186,3.33399484024608,2.43385968557379,1.99301626863922,1.75050764857182,1.9598348451845902,2.01049613544877,1.9922105228593998,1.49993822144543,,,,,,,,,
6007,ROU,MS.MIL.XPND.GD.ZS,2.49891418426016,2.4207451879196,2.28729607547664,2.08848713354877,2.00765756131918,1.98193527598999,1.82257107476766,1.48217045589644,1.40462834481121,1.28911571928162,1.25505682001034,1.2973388398068302,1.22834816214223,1.28438842827724,1.3482408728457098,1.4506282594229098,1.4034117360143101,1.71954054901384,1.9342090735846897,
6008,RUS,MS.MIL.XPND.GD.ZS,3.3070298366754103,3.54631922908818,3.7562773910801805,3.6708380896010397,3.30035364660483,3.33010319224077,3.2452543791102797,3.11748733309073,3.1484116229202503,3.92273249441802,3.5838590581770897,3.42344793265044,3.68596867256715,3.84623273201621,4.10418221281141,4.86275810199369,5.4524065102010795,4.23340736959348,3.92951108949691,
6009,RWA,MS.MIL.XPND.GD.ZS,3.53550295857988,3.3962264150943398,3.04893350062735,2.44712990936556,1.97346600331675,1.74305555555556,1.7308798159862,1.45315487571702,1.39202407825433,1.3993893795660202,1.29051579051579,1.16123941493457,1.09072096128171,1.08206532765267,1.13441273326015,1.25363498992612,1.2834315503173201,1.27516194002714,1.2318198553324098,
6010,SAS,MS.MIL.XPND.GD.ZS,2.99489425716555,2.91051209025587,2.8276712579346,2.70586093166461,2.82134864861734,2.75032585006023,2.56694144673741,2.4119685833283597,2.5838284425107796,2.8273969481876997,2.67648161888232,2.62283344609118,2.52710470405884,2.4635111163549706,2.48915426688258,2.4312390712462597,2.49817149384966,2.51356803527595,2.45200447698851,
6011,SAU,MS.MIL.XPND.GD.ZS,10.5344033130193,11.4190048869926,9.758063800537972,8.68711846455737,8.08155565898243,7.730599237019909,7.848367389562941,8.52705120897854,7.3534384678889095,9.6171992613664,8.56567742612792,7.23005332410004,7.676602967786651,8.97612773321565,10.6779062986805,13.3256723349734,9.872738329865632,10.2513563494886,8.77471912659104,
6012,SDN,MS.MIL.XPND.GD.ZS,4.791420881576861,2.94404491102975,3.27380035115994,2.25618439439824,5.78262016066383,4.39231199033622,4.600271343469321,5.28804641975603,5.92008238209795,5.98457869666394,,,,,,2.79611577106418,2.9553054165524304,3.910878363484,2.27830187334924,
6013,SEN,MS.MIL.XPND.GD.ZS,1.33262592992315,1.41240168778174,1.3941374658232502,1.4121172062690202,1.3391746573288101,1.42877577102029,1.58735617020291,1.7086066796661499,1.62136981483684,1.6820420452041298,1.51454400478125,1.60133780292302,1.38233274732669,1.59213016665616,1.5671967057143998,1.5721731424513998,2.07250545887106,1.88634136843828,1.85432975233273,
6014,SGP,MS.MIL.XPND.GD.ZS,4.51888629365982,4.82624999921862,4.9249862874240895,4.869647648048059,4.41680505073795,4.28812584286617,3.9450252304809803,3.62178147228127,3.87778862006233,3.91761178883577,3.42984932114948,3.2330417456999396,3.1553600515781097,3.06964941804167,3.0802590590490198,3.08585019479824,3.1882479457343,3.1548782818950403,3.14363241619433,
6015,SLB,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6016,SLE,MS.MIL.XPND.GD.ZS,2.51215561780176,2.74252734280679,2.1646176161126296,2.05395298767045,1.58494660921678,1.42681393237049,1.4863958478655201,1.34699336114922,0.943706279244541,1.07603322555112,0.9721504551347429,0.8658134939956931,0.7828005306421589,0.643965907030134,0.9732621063217058,0.923453252284234,1.13698621788126,1.11400432490446,0.7976317629685981,
6017,SLV,MS.MIL.XPND.GD.ZS,0.840331038102095,1.09067003863398,1.1302387299052399,0.841381284888912,0.810214431044768,0.9042046536943801,0.888131105901353,0.973444824900437,0.961811630582052,1.07887796691441,1.08955372746629,1.08806149544119,1.0488096267911702,1.08065558255299,1.0356046089054,1.06923801790812,1.03545340606041,1.05178541481223,1.03057541489324,
6018,SMR,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6019,SOM,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6020,SRB,MS.MIL.XPND.GD.ZS,5.1539431901456,4.0275711979198,4.20995410624924,3.44790847102019,2.97316156374027,2.39791541621788,2.30352490107888,2.4114699819826697,2.2566833807349505,2.2861684430770297,2.21067339956029,2.1240104952418797,2.09517465340868,2.02068751136153,2.06593969670379,1.9487232523654698,1.85418454272374,1.95935588331478,1.90613603424839,
6021,SSA,MS.MIL.XPND.GD.ZS,1.6958055904554998,1.6656558001169801,1.7041450441537902,1.4854573108545401,1.49689323026144,1.40743762125616,1.3775482968593002,1.3751391974923899,1.53243460418587,1.63440586359151,1.32202592564127,1.2835103527744498,1.25892305550296,1.35840525027163,1.35101698307527,1.29886616159703,1.267001932813,1.3431156362544998,1.10157318158776,
6022,SSD,MS.MIL.XPND.GD.ZS,,,,,,,,,5.76128903307145,4.968462632998491,4.14063254299941,6.09441532228387,8.7711241134394,6.57275748381733,8.61955985918476,10.561461453669699,4.59827415931051,2.35286936717433,1.32920833296659,
6023,SSF,MS.MIL.XPND.GD.ZS,1.69577817959497,1.66585852082593,1.70409552854811,1.4858072287327901,1.49742738799871,1.40767898302311,1.3775900504305902,1.37523544261888,1.5321214317449299,1.63393315952259,1.32157747488626,1.28318940608412,1.25869808676805,1.35814582941916,1.35184649388639,1.2990337447346,1.26756216234417,1.3432406329721298,1.10189832437227,
6024,SST,MS.MIL.XPND.GD.ZS,,,2.34268900089392,2.2357577339007997,1.98357310257626,1.8145206783785,1.71542474115176,1.77105629641171,1.78408190235908,2.00616594058927,1.7283920197634,,,,,,,,,
6025,STP,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6026,SUR,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6027,SVK,MS.MIL.XPND.GD.ZS,1.6553123819075,1.8431609896200702,1.7760268404571,1.84111107563443,1.6520060170675002,1.68144094629442,1.59651260799806,1.48095560555653,1.4614925974231898,1.5182029487781,1.27113713116158,1.08456790835769,1.09210678719198,0.982878857025952,0.9883320436607769,1.12335070571823,1.11663652630357,1.10193325763504,1.20523821388528,
6028,SVN,MS.MIL.XPND.GD.ZS,1.09316627543634,1.3004824737298102,1.38761857556639,1.4037983371061498,1.43065194465024,1.41470432834653,1.5380261041595102,1.43966627432457,1.4919163289911201,1.59004805273862,1.6080549020976498,1.29785368833423,1.1725217500819298,1.05316340457849,0.9745423948905191,0.929863357919119,1.0064270465237,0.9820473470246899,0.974192235140298,
6029,SWE,MS.MIL.XPND.GD.ZS,1.8409767304098898,1.71798723244461,1.6473067364320901,1.60034287466387,1.44306212463097,1.41684958478818,1.32620694500576,1.30758019656569,1.17080586293345,1.17712314881278,1.20389100023157,1.12181146192492,1.14671941632006,1.1268862586279198,1.1412549084288601,1.0814598351129598,1.06010789655084,1.0335017217020899,1.0429144410384201,
6030,SWZ,MS.MIL.XPND.GD.ZS,1.4352057909750802,1.29003645312602,1.3037865159184598,1.4709540787189699,1.54586139623613,1.91418727576891,1.8402664589967,1.84024690920349,2.0569666451032598,2.12321348009507,2.25416476247944,2.14979822864643,1.86176750755277,1.8659882624654902,1.81089313726904,1.68706047674019,1.7255862308188301,1.79656325184064,1.50006194948238,
6031,SXM,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6032,SYC,MS.MIL.XPND.GD.ZS,1.67933282099451,1.7782655216878402,1.6773754709083302,1.7343163749901598,1.8976402274236899,1.60235235107661,1.41343002330889,1.4682835893555901,1.15019319695979,1.02087833561425,0.7379153632704459,0.8555040633174641,0.936679584641367,1.03655893266994,2.42722980020439,1.49703740033158,1.87005484015962,1.4809334163027799,1.4442196950669302,
6033,SYR,MS.MIL.XPND.GD.ZS,5.45365642119423,5.48055046775797,5.41250122273305,6.24832427198928,5.54183867581242,5.02641990387935,4.39444682311126,4.10054365333056,3.5523398057457993,4.02770775856936,4.05614173609585,,,,,,,,,
6034,TCA,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6035,TCD,MS.MIL.XPND.GD.ZS,1.36204531679744,1.35402139139911,1.52447440322679,1.32252242472105,1.01162496678722,0.831977970064711,2.9956268787193,4.4859488256532805,5.88515263113279,7.95566213038321,5.76493311502614,5.01009653069354,,5.59231324408224,2.80651395535442,2.0188218544744,3.06847511920839,2.23858942668309,2.1295595384847,
6036,TEA,MS.MIL.XPND.GD.ZS,1.71609062728581,1.87128273392676,1.94542702004605,1.92692307373841,1.86668437430049,1.79524837675018,1.7888349595229298,1.7613591666480701,1.73844051834576,1.90224989760604,1.73573026541854,1.6866972940074099,1.70395351974226,1.76122088402935,1.78984299576742,1.81293592215453,1.82111100658559,1.78030525950893,1.74886268775267,
6037,TEC,MS.MIL.XPND.GD.ZS,2.9459098582779104,2.9425074814007997,3.07455783764473,2.9128240584722502,2.63595527382944,2.59890396982658,2.59259877627481,2.5314856104459,2.49096210076725,2.82269661033911,2.66853386198387,2.60949575093521,2.7674674327060402,2.8075148506727703,2.8899117012575495,3.08556319396767,3.2736995495491406,2.8776025560482204,2.90292068830284,
6038,TGO,MS.MIL.XPND.GD.ZS,,,,1.72261225222725,1.6375019064368102,1.57142339862772,,,1.80434732200082,1.74298997314399,1.7911698911579699,1.5713106276256201,1.60711596593023,1.67617709065355,1.8042695247298601,1.68108198489861,1.85121940433078,1.8855802312923,1.97291955976058,
6039,THA,MS.MIL.XPND.GD.ZS,1.5326998433795902,1.49286305639427,1.4289399960371598,1.32348186365952,1.15465234820074,1.1237075810648,1.17837530047043,1.42552498053891,1.6393274633105201,1.8200417162940299,1.55606665372895,1.59496286616963,1.3823423735371398,1.40330408261917,1.40946628829909,1.4339478229325,1.44380452463315,1.3685609353213,1.32751335607131,
6040,TJK,MS.MIL.XPND.GD.ZS,0.5981745325022261,0.580783882496171,1.04883693330169,1.1187914950836202,1.13133632771605,,,,1.01655286922047,0.9545046901131929,0.9527625662259029,1.09380663999495,0.999139959791046,,1.12838009700648,1.21938117748174,,,,
6041,TKM,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6042,TLA,MS.MIL.XPND.GD.ZS,1.28382922822066,1.31653919385548,1.23742098894985,1.1589733668713,1.14570888340145,1.22775617807945,1.22637291470679,1.2520328553844098,1.2947531223029098,1.3741355057809999,1.3517360513216001,1.2748058540451102,1.28952901894985,1.30669790732838,1.26533838612883,1.2496142058531499,1.20358459405571,1.22968706557612,1.2552645091596002,
6043,TLS,MS.MIL.XPND.GD.ZS,,,,,,0.44486486486486504,0.605915692525682,0.816477468180255,0.526513802315227,1.07391816308508,0.617430978006551,0.34371337686254805,0.49035100602144205,0.561655734798795,0.732904502721425,1.1913419076169298,0.969826028159199,0.855011484000895,0.6092033955556989,
6044,TMN,MS.MIL.XPND.GD.ZS,2.9668799912911403,3.22314444204269,3.19095273428909,3.1811539744424,3.04911865960509,2.95806722876682,2.89194762232643,2.7281501009215803,2.69784111194805,3.1196711065953497,2.9217801812755195,2.7553773719970898,2.8399845049965604,3.1158352212750398,3.3503747231052,3.43241031520423,3.2552222378460898,3.3788002337039,3.05915488097954,
6045,TON,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6046,TSA,MS.MIL.XPND.GD.ZS,2.99489425716555,2.91051209025587,2.8276712579346,2.70586093166461,2.82134864861734,2.75032585006023,2.56694144673741,2.4119685833283597,2.5838284425107796,2.8273969481876997,2.67648161888232,2.62283344609118,2.52710470405885,2.4635111163549706,2.48915426688258,2.4312390712462597,2.49817149384966,2.51356803527595,2.45200447698851,
6047,TSS,MS.MIL.XPND.GD.ZS,1.69577817959497,1.66585852082593,1.70409552854811,1.4858072287327901,1.49742738799871,1.40767898302311,1.3775900504305902,1.37523544261888,1.5321214317449299,1.63393315952259,1.32157747488626,1.28318940608412,1.25869808676805,1.35814582941916,1.35184649388639,1.2990337447346,1.26756216234417,1.3432406329721298,1.10189832437227,
6048,TTO,MS.MIL.XPND.GD.ZS,,0.15802534222917097,0.216379463492627,0.298409419831668,0.571441379516452,0.611628692318389,0.629101948236755,0.576424586716514,0.4990957686536939,0.722413238677122,0.645652235467339,0.5743736503729879,0.656813132933421,0.798816918939865,0.7216011778450679,0.857870706237063,1.02202143901987,0.9529654957416791,0.7781726990789799,
6049,TUN,MS.MIL.XPND.GD.ZS,1.75327199190324,1.7240763749053898,1.67747180303455,1.65791227499424,1.58528870403078,1.45160134699434,1.4463676894833501,1.2610064785285902,1.2905735480369098,1.29495669893021,1.2966498981838,1.5612740765549902,1.51234322231445,1.64177892875156,1.9087758385938898,2.2696506576009803,2.34588274677273,2.13072175216751,2.08983075733882,
6050,TUR,MS.MIL.XPND.GD.ZS,3.6610946697956197,3.6034570748273502,3.7959268811379503,3.29604717264126,2.69798371690976,2.40937050592188,2.4186692806297203,2.26697131447391,2.2408448754357795,2.53659132775821,2.32412569899454,2.0785432760940097,2.05476032101584,1.9632531204820503,1.9024577741002,1.84705574379331,2.06754260932784,2.06814147502603,2.50435660854,
6051,TUV,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6052,TZA,MS.MIL.XPND.GD.ZS,1.48726401206321,1.4516046439920403,1.30259845652854,1.0743069684707098,0.9946145725830979,0.823941300163293,0.7921240107306791,0.773035719207189,0.7083318431869051,0.768094083029065,0.9089237976550129,0.916153060507081,0.9269549714417571,1.00009968050831,1.05252091188071,1.1332360636413799,1.1421352540661,1.1793767853612,1.2118635133876001,
6053,UGA,MS.MIL.XPND.GD.ZS,2.36380393975317,2.2548136271558397,2.18975048357701,2.26612315927789,2.36587774733498,2.256257063983,2.01393449926786,1.86798353662251,1.8048540408901799,1.5798613150343501,3.01155814816836,2.8763960272880205,1.4358051371217702,1.16270110555252,1.16522236598548,1.2144944781856102,1.25792410173355,1.2935933759192701,1.4250058976975302,
6054,UKR,MS.MIL.XPND.GD.ZS,3.51108284883721,2.7692671954540096,2.67619950627408,2.74557877088929,2.50682433490703,2.69556661017876,2.6692423958174802,2.75393885816383,2.5575508745795097,2.84031753607549,2.7420308223683594,2.2583233268538,2.35343700188443,2.39291890925322,3.0211447998159997,3.9732588265585296,3.6686178688646205,3.2414928995749106,3.7828029528703397,
6055,UMC,MS.MIL.XPND.GD.ZS,1.82969299914074,1.93101928811322,2.01077839242585,1.9704984211353502,1.89734888766516,1.89385457561023,1.89662431274836,1.87486970146346,1.90111309187029,2.09641937211692,1.9427672566788199,1.8811484431875198,1.9389476345198,1.9829334457649899,1.99738859836402,2.02236223460181,2.04287032677441,1.9647053091834599,1.91155031693979,
6056,URY,MS.MIL.XPND.GD.ZS,2.4359772878704504,2.5025776621771603,2.53014006008996,2.23754532184395,2.0407280132366004,2.00038586601038,2.00617807800672,1.77716708828507,1.86952468832085,1.8226133795888702,1.87580785777619,1.71974893241654,1.80366982524901,1.81655130184474,1.80742945604435,1.8205881364562602,1.8830381542841297,1.9785523863491299,1.95077407735433,
6057,USA,MS.MIL.XPND.GD.ZS,2.9334402878047596,2.94434336848894,3.24954850934068,3.60728627990974,3.7855709912687896,3.8610647822747497,3.8195796927730603,3.85390557713025,4.22169199770677,4.62710307491574,4.65700092288901,4.57670425313993,4.22781807423097,3.81119867585356,3.4808971959245802,3.27183126417642,3.2078921692603304,3.1090104054349603,3.16286487973421,
6058,UZB,MS.MIL.XPND.GD.ZS,1.15177987264903,0.8347707975490021,0.597792822781548,0.538921303543475,,,,,,,,,,,,,,,3.5554825523167004,
6059,VCT,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6060,VEN,MS.MIL.XPND.GD.ZS,1.52657012884905,1.5551079111325499,1.15337359551171,1.18269062721142,1.28830181236512,1.83171374924625,1.9784922172232,1.88899310620025,1.7935528517957402,1.23107041540807,1.01348862784929,1.1304053407843102,1.34147173233053,1.66955178280415,1.1618168099913602,0.941375968866619,0.45404601428246705,0.48784414488216293,,
6061,VGB,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6062,VIR,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6063,VNM,MS.MIL.XPND.GD.ZS,,,,2.1286411288416396,2.01437983970519,1.78096085234042,1.93836458436365,2.30475733676407,2.15637292727254,2.2652086699326603,2.30504933664778,1.98209994676029,2.15688636813921,2.17684979502056,2.2855076468007,2.3611556974687002,2.44296075866068,2.2679695552446697,2.29945742821055,
6064,VUT,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
6065,WLD,MS.MIL.XPND.GD.ZS,2.1654998573841797,2.1998317773061697,2.3023435818973397,2.36155598698713,2.36060741374441,2.3628196885285497,2.32805915082308,2.2929144401314,2.3593315191447997,2.5879712227287297,2.49172432081368,2.39416005514833,2.3512738324643196,2.28940507807906,2.24090995218693,2.24477994842831,2.20215327844716,2.16111278738548,2.14063011450523,
6066,WSM,MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,
